symbol,name,exchange,assetType,ipoDate,delistingDate,status
PL,Protective Life Corp,NYSE,Stock,1990-03-26,2015-01-30,Delisted
PL-P-C,Protective Life Corporation 6.25 Subordinated Debentures due 2042,NYSE,Stock,1990-03-26,2017-09-28,Delisted
PL-P-E,Protective Life Corporation 6.00 Subordinated Debentures due 2042,NYSE,Stock,1990-03-26,2017-09-28,Delisted
PLCM,Polycom Inc,NASDAQ,Stock,2001-01-02,2016-09-28,Delisted
PLFE,Presidential Life LLC,NASDAQ,Stock,2006-12-28,2012-12-28,Delisted
PLKI,Popeyes Louisiana Kitchen Inc,NASDAQ,Stock,2016-01-04,2017-03-28,Delisted
PLMT,Palmetto Bancshares Inc,NASDAQ,Stock,2011-08-08,2015-08-31,Delisted
PLNR,Planar Systems Inc,NASDAQ,Stock,1993-12-16,2015-11-27,Delisted
PLPM,Planet Payment Inc,NASDAQ,Stock,2008-11-20,2017-12-20,Delisted
PLYAW,Playa Hotels & Resorts N.V. Warrant,NASDAQ,Stock,2017-03-13,2017-07-24,Delisted
PMC,PharMerica Corp,NYSE,Stock,2007-08-01,2017-12-08,Delisted
PMCS,PMCSierra Inc,NASDAQ,Stock,2016-01-04,2016-01-25,Delisted
PMFG,PMFG Inc,NASDAQ,Stock,1990-03-26,2015-09-03,Delisted
PMII,Power Medical Interventions Inc,NASDAQ,Stock,2009-09-10,2009-10-15,Delisted
PMTI,Palomar Medical Technologies Inc,NASDAQ,Stock,2006-12-28,2013-06-24,Delisted
PN,Patriot National Inc,NYSE,Stock,2015-01-16,2017-11-28,Delisted
PNG,PAA Natural Gas Storage L.P.,NYSE,Stock,2010-04-30,2014-01-08,Delisted
PNRA,Panera Bread Company,NASDAQ,Stock,1991-06-10,2017-07-19,Delisted
PNTA,PennantPark Investment Corp Pfd.,NYSE,Stock,2013-02-04,2017-06-28,Delisted
PNTA-CL,PennantPark Investment Corporation 6.25 Senior Notes due 2025,NYSE,Stock,2017-05-26,2017-06-28,Delisted
PNX,The Phoenix Companies Inc,NYSE,Stock,2001-06-20,2016-06-28,Delisted
PNY,Piedmont Natural Gas Company Inc,NYSE,Stock,2001-01-02,2016-10-11,Delisted
POM,Pepco Holdings Inc,NYSE,Stock,1987-01-02,2016-04-01,Delisted
POWR,PowerSecure International Inc,NYSE,Stock,2008-01-14,2016-05-17,Delisted
POZN,POZEN Inc,NASDAQ,Stock,2016-01-04,2016-02-16,Delisted
PPO,Polypore International Inc,NYSE,Stock,2007-07-26,2015-08-26,Delisted
PPP,Primero Mining Corp,NYSE,Stock,2009-12-14,2017-08-14,Delisted
PPS,Post Properties Inc,NYSE,Stock,1993-07-15,2016-12-08,Delisted
PRE,Partnerre Ltd,NYSE,Stock,1996-11-14,2016-03-28,Delisted
PRGNL,Paragon Shipping Inc 8.375 Sr Nt 08152021,NASDAQ,Stock,2016-01-06,2016-06-16,Delisted
PRLS,Peerless Systems Corp,NASDAQ,Stock,1996-09-25,2015-02-12,Delisted
PRM,PRIMEDIA INC,NYSE,Stock,2001-01-02,2011-11-29,Delisted
PRWT,PremierWest Bancorp,NASDAQ,Stock,2006-12-28,2013-04-09,Delisted
PRX,Pharmaceutical Resources,NYSE,Stock,2006-12-28,2013-10-07,Delisted
PRXL,PAREXEL International Corp,NASDAQ,Stock,1995-11-22,2017-10-09,Delisted
PSA-P-S,Public Storage DEP SH REPSTG PFD SH BEN INT SER S,NYSE,Stock,1980-11-18,2017-07-25,Delisted
PSA-P-T,Public Storage Depository Shares Series T,NYSE,Stock,1980-11-18,2017-09-27,Delisted
PSA-P-V-CL,Public Storage Dep Shs Repstg 11000th Pfd Sh Ben Int Ser V,NYSE,Stock,2010-04-16,2011-05-25,Delisted
PSBH,PSB Holdings Inc,NASDAQ,Stock,2016-01-04,2016-01-15,Delisted
PSEM,Pericom Semiconductor,NASDAQ,Stock,1997-10-31,2015-11-24,Delisted
PSG,Performance Sports Group Ltd,NYSE,Stock,2006-05-15,2010-11-08,Delisted
PSMI,Peregrine Semiconductor Corp,NASDAQ,Stock,2012-08-08,2014-12-12,Delisted
PSTB,Park Sterling Bank,NASDAQ,Stock,2007-02-01,2017-11-30,Delisted
PTEK,Pokertek Inc,NASDAQ,Stock,2005-10-14,2014-10-01,Delisted
PTHN,Patheon N.V. par value 0.01 per share,NYSE,Stock,2016-07-21,2017-11-03,Delisted
PTP,Platinum Underwriters Holdings Ltd,NYSE,Stock,2002-10-29,2015-03-02,Delisted
PTRY,The Pantry Inc,NASDAQ,Stock,1999-06-10,2015-03-16,Delisted
PTSX,Point.360,NASDAQ,Stock,2016-01-04,2017-10-12,Delisted
PTXP,PennTex Midstream Partners LP,NASDAQ,Stock,2015-06-04,2017-07-03,Delisted
PULB,Pulaski Financial Corp,NASDAQ,Stock,2016-01-04,2016-05-09,Delisted
PUTX,ALPS ENHANCED PUT WRITE STRATEGY ETF,NYSE ARCA,ETF,2016-01-04,2016-07-07,Delisted
PVFC,PVF CAPITAL CORP,NASDAQ,Stock,2006-12-28,2013-10-11,Delisted
PVTB,PrivateBancorp Inc,NASDAQ,Stock,1999-06-30,2017-06-30,Delisted
PVTBP,PrivateBancorp Inc. PrivateBancorp Capital Trust IV 10 Trust Preferred,NASDAQ,Stock,2008-05-21,2017-08-28,Delisted
PVTD,PrivateBancorp Inc,NYSE,Stock,2012-10-26,2017-09-28,Delisted
PWAVQ,POWERWAVE TECHS,NASDAQ,Stock,2016-01-04,2016-04-11,Delisted
PWE,Penn West Petroleum Ltd,NYSE,Stock,2005-11-15,2017-06-28,Delisted
PWX,Providence & Worcester Railroad Company,NASDAQ,Stock,1993-04-01,2016-11-02,Delisted
PXP,Plains Exploration & Production Company,NYSE,Stock,2006-12-28,2013-05-30,Delisted
PYPLV,PayPal Holdings Inc,NASDAQ,Stock,2015-07-06,2015-07-17,Delisted
Q,Quintiles Transnational Holdings Inc,NYSE,Stock,2013-05-09,2017-11-14,Delisted
QAUS,SPDR MSCI AUSTRALIA STRATEGICFACTORS ETF,NYSE ARCA,ETF,2014-06-12,2017-08-01,Delisted
QCOR,Questcor Pharmaceuticals Inc,NASDAQ,Stock,1993-03-04,2014-08-14,Delisted
QCP-W,Quality Care Properties Inc. When Issued,NYSE,Stock,2016-10-20,2016-10-28,Delisted
QDEM,MARKET VECTORS MSCI EMERGING MARKETS QUALITY DIVIDEND ETF,NYSE ARCA,ETF,2014-01-23,2015-09-18,Delisted
QDXU,MARKET VECTORS MSCI INTERNATIONAL QUALITY DIVIDEND ETF,NYSE ARCA,ETF,2014-01-23,2015-09-18,Delisted
QEH,ADVISORSHARES QAM EQUITY HEDGE ETF,NYSE ARCA,ETF,2012-08-15,2017-07-03,Delisted
QEM,MARKET VECTORS MSCI EMERGING MARKETS QUALITY ETF,NYSE ARCA,ETF,2014-01-23,2015-09-18,Delisted
QEPM,QEP Midstream Partners LP,NYSE,Stock,2013-08-09,2015-07-22,Delisted
QESP,SPDR MSCI SPAIN STRATEGICFACTORS ETF,NYSE ARCA,ETF,2014-06-12,2017-08-01,Delisted
QIHU,Qihoo 360 Technology Company Ltd,NYSE,Stock,2011-03-29,2016-07-25,Delisted
QKOR,SPDR MSCI SOUTH KOREA QUALITY MIX ETF,NYSE ARCA,ETF,2016-01-04,2016-11-22,Delisted
QLGC,QLogic Corp,NASDAQ,Stock,2016-01-04,2016-08-24,Delisted
QLIK,Qlik Technologies Inc,NASDAQ,Stock,2010-07-15,2016-08-23,Delisted
QLTB,ISHARES BAA - BA RATED CORPORATE BOND ETF,BATS,ETF,2016-01-04,2016-08-31,Delisted
QLTC,ISHARES B - CA RATED CORPORATE BOND ETF,BATS,ETF,2016-01-04,2016-08-31,Delisted
QMEX,SPDR MSCI MEXICO QUALITY MIX ETF,NYSE ARCA,ETF,2016-01-04,2016-11-22,Delisted
QPAC,Quinpario Acquisition Corp,NASDAQ,Stock,2013-10-18,2017-07-12,Delisted
QPACU,Quinpario Acquisition Corp,NASDAQ,Stock,2015-01-16,2017-06-22,Delisted
QPACW,Quinpario Acquisition Corp 2 Wt Exp 01012023,NASDAQ,Stock,2015-03-27,2017-07-12,Delisted
QRE,QR Energy LP,NYSE,Stock,2010-12-17,2014-11-19,Delisted
QTNTW,Quotient Ltd Warrant 10/30/2015,NASDAQ,Stock,2014-09-25,2015-10-26,Delisted
QTWN,SPDR MSCI TAIWAN QUALITY MIX ETF,NYSE ARCA,ETF,2016-01-04,2016-11-22,Delisted
QTWW,Quantum Fuel Systems Technologies Worldwide Inc,NASDAQ,Stock,2012-02-21,2016-04-08,Delisted
QUNR,Qunar Cayman Islands Ltd,NASDAQ,Stock,2016-01-04,2017-03-01,Delisted
QXUS,MARKET VECTORS MSCI INTERNATIONAL QUALITY ETF,NYSE ARCA,ETF,2014-01-23,2015-09-18,Delisted
RAH,Ralcorp Holdings,NYSE,Stock,2006-12-28,2013-01-29,Delisted
RAI,Reynolds American Inc,NYSE,Stock,1999-06-01,2017-08-17,Delisted
RALY,Rally Software Development Corp,NYSE,Stock,2013-04-12,2015-07-07,Delisted
RATE,Bankrate Inc,NYSE,Stock,2011-06-17,2017-11-08,Delisted
RAX,Rackspace Hosting Inc,NYSE,Stock,2008-08-07,2016-11-11,Delisted
RBL,SPDRR S&PR RUSSIA ETF,NYSE ARCA,ETF,2010-03-11,2017-08-01,Delisted
RBPAA,Royal Bancshares of Pennsylvania Inc,NASDAQ,Stock,1992-03-03,2017-12-14,Delisted
RBS-P-F,Royal Bank of Scotland Group Plc The Preferred Stock,NYSE,Stock,2014-09-22,2017-08-31,Delisted
RBS-P-H,Royal Bank of Scotland Group Plc The Preferred Stock,NYSE,Stock,2014-09-22,2017-08-31,Delisted
RBS-P-L,Royal Bank of Scotland Group Plc The ADR representing One Noncumulative Dollar 5.75 Preference Shares Series L,NYSE,Stock,2014-09-22,2017-08-31,Delisted
RCAP,RCS Capital Corp,NYSE,Stock,2013-06-05,2016-01-04,Delisted
RCKB,Rockville Financial Inc,NASDAQ,Stock,2005-08-17,2014-04-30,Delisted
RCPT,Receptos Inc,NASDAQ,Stock,2013-05-09,2015-08-27,Delisted
RDA,RDA Microelectronics Inc. Foreign,NASDAQ,Stock,2010-11-10,2014-07-18,Delisted
RDEN,Elizabeth Arden Inc,NASDAQ,Stock,1995-12-20,2016-09-08,Delisted
REG-P-G,Regency Centers Corporation Pfd Ser 7,NYSE,Stock,1993-10-29,2017-08-22,Delisted
RELY,Real Industry Inc,NASDAQ,Stock,2015-02-24,2017-11-27,Delisted
REMY,Remy International Inc,NASDAQ,Stock,2010-03-26,2015-11-11,Delisted
RENT,Rentrak Corp,NASDAQ,Stock,1992-03-02,2016-02-08,Delisted
REST,Restore Medical Inc,NASDAQ,Stock,2006-05-17,2009-09-28,Delisted
REXI,Resource America Inc,NASDAQ,Stock,2016-01-04,2016-09-09,Delisted
RFMD,RF Micro Devices Inc,NASDAQ,Stock,1997-06-03,2015-01-08,Delisted
RGDO,Regado Biosciences Inc,NASDAQ,Stock,2013-08-22,2015-05-04,Delisted
RGDX,Response Genetics Inc,NASDAQ,Stock,2007-06-05,2015-07-02,Delisted
RGP,Regency Energy Partners LP,NYSE,Stock,2006-01-31,2015-05-08,Delisted
RGRA,RBS Rogers Enhanced Agriculture ETN,NYSE ARCA,ETF,2012-11-15,2015-07-14,Delisted
RGRC,RBS Rogers Enhanced Commodity ETN,NYSE ARCA,ETF,2012-11-15,2015-07-14,Delisted
RGRE,RBS Rogers Enhanced Energy ETN,NYSE ARCA,ETF,2012-11-15,2015-07-14,Delisted
RGRI,RBS Rogers Enhanced Industrial Mtls ETN,NYSE ARCA,ETF,2012-11-15,2015-07-14,Delisted
RGRO,OPPENHEIMER GLOBAL GROWTH REVENUE ETF,NYSE ARCA,ETF,2016-01-04,2017-03-17,Delisted
RGRP,RBS Rogers Enhanced Precious Metals ETN,NYSE ARCA,ETF,2012-11-15,2015-07-14,Delisted
RHAYY,Rhodia,NYSE,Stock,2007-09-28,2012-10-01,Delisted
RHB,REHABCARE GROUP INC,NYSE,Stock,2011-05-31,2011-11-30,Delisted
RHIEQ,RHI Entertainment Inc,NASDAQ,Stock,2010-06-01,2011-04-04,Delisted
RIC,Richmont Mines Inc,NYSE,Stock,1997-03-07,2017-11-22,Delisted
RICE,Rice Energy Inc,NYSE,Stock,2014-01-24,2017-11-14,Delisted
RIGP,Transocean Partners LLC,NYSE,Stock,2016-01-04,2016-12-19,Delisted
RISK,GLOBAL X RISK PARITY ETF,NYSE,ETF,2010-01-22,2011-06-09,Delisted
RIT,LMP Real Estate Income Fund Inc,NYSE,ETF,2002-07-29,2016-06-14,Delisted
RIVR,River Valley Bancorp,NASDAQ,Stock,2016-01-04,2016-03-08,Delisted
RJD,Raymond James Financial Inc,NYSE,Stock,2016-01-04,2017-02-14,Delisted
RJD-CL,Raymond James Financial Inc. 6.90 Senior Notes Due 2042,NYSE,Stock,2017-02-07,2017-03-14,Delisted
RJET,Republic Airways Holdings Inc,NASDAQ,Stock,2004-05-27,2016-03-07,Delisted
RKH,MARKET VECTORS BANK AND BROKERAGE ETF,NYSE ARCA,ETF,2000-06-23,2014-12-22,Delisted
RKUS,Ruckus Wireless Inc,NYSE,Stock,2012-11-15,2016-06-06,Delisted
RLD,RealD,NYSE,Stock,2010-07-15,2016-03-31,Delisted
RLOC,ReachLocal Inc,NASDAQ,Stock,2010-05-19,2016-08-10,Delisted
RLYP,Relypsa Inc,NASDAQ,Stock,2016-01-04,2016-09-02,Delisted
RMTR,Ramtron International,NASDAQ,Stock,2006-12-28,2012-11-20,Delisted
RNDY,Roundys Inc,NYSE,Stock,2012-02-08,2015-12-18,Delisted
RNF,Rentech Nitrogen Partners LP,NYSE,Stock,2011-11-03,2016-04-11,Delisted
RNVAZ,Rennova Health Inc. Warrant,NASDAQ,Stock,2016-07-14,2017-10-24,Delisted
ROC,Rockwood Holdings Inc,NYSE,Stock,2005-08-17,2015-01-12,Delisted
ROH,ROHM HAAS CO,NYSE,Stock,2006-12-28,2009-04-01,Delisted
ROIA,Radio One Inc,NASDAQ,Stock,2017-01-03,2017-03-30,Delisted
ROIQ,ROI Acquisition Corp. II,NASDAQ,Stock,2014-02-04,2016-02-29,Delisted
ROIQU,ROI Acquisition Corp II,NASDAQ,Stock,2013-09-17,2015-08-17,Delisted
ROIQW,ROI Acquisition Corp II Wt Exp 2018,NASDAQ,Stock,2012-05-29,2015-10-26,Delisted
ROKA,Roka Bioscience Inc,NASDAQ,Stock,2014-07-17,2017-12-28,Delisted
ROMA,Roma Financial Corp,NASDAQ,Stock,2006-12-28,2013-12-06,Delisted
RORO,SPDR SSGA RISK AWARE ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
RPAI-P-A,Retail Properties of America Inc. Pfd Ser A,NYSE,Stock,2012-04-09,2017-12-19,Delisted
RPRS,Republic Resources Inc,NASDAQ,Stock,2001-01-02,2009-09-08,Delisted
RPRXW,Repros Therapeutics Inc. Series A Warrant,NASDAQ,Stock,2016-01-08,2016-02-11,Delisted
RPRXZ,Repros Therapeutics Inc. - Series B warrant,NASDAQ,Stock,2016-01-04,2016-02-04,Delisted
RPTP,Raptor Pharmaceutical Corp,NASDAQ,Stock,2006-10-03,2016-10-26,Delisted
RPX,Columbia RP Growth ETF,NYSE ARCA,ETF,2016-01-04,2016-02-05,Delisted
RRD-W,R.R. Donnelley & Sons Company New When Issued,NYSE,Stock,2016-09-29,2016-10-07,Delisted
RRF,WISDOMTREE GLOBAL REAL RETURN FUND NA,NYSE ARCA,ETF,2011-07-14,2017-08-24,Delisted
RRM,RR Media Ltd,NASDAQ,Stock,2016-01-04,2016-07-07,Delisted
RRMS,Rose Rock Midstream LP,NYSE,Stock,2011-12-08,2016-10-10,Delisted
RSE,Rouse Properties Inc,NYSE,Stock,2011-12-27,2016-07-14,Delisted
RSH,RadioShack Corp,NYSE,Stock,1982-01-04,2015-02-02,Delisted
RSTI,RofinSinar Technologies,NASDAQ,Stock,1996-09-26,2016-11-08,Delisted
RT,Ruby Tuesday Inc,NYSE,Stock,1990-03-26,2017-12-22,Delisted
RTI,RTI International Metals Inc,NYSE,Stock,1990-04-12,2015-07-22,Delisted
RTK,Rentech Inc,NASDAQ,Stock,1999-04-05,2017-10-13,Delisted
RTLX,RETALIX LTD Foreign,NASDAQ,Stock,2006-12-28,2013-02-12,Delisted
RTR,OPPENHEIMER ADR REVENUE ETF,NYSE ARCA,ETF,2016-01-04,2017-03-17,Delisted
RUDR,VelocityShares Russia Select DR ETF,NASDAQ,ETF,2013-04-09,2014-09-24,Delisted
RUE,rue21 inc.,NASDAQ,Stock,2009-11-13,2013-10-18,Delisted
RUK,Reed Elsevier PLC,NYSE,Stock,1994-10-07,2015-07-01,Delisted
RVBD,Riverbed Technology Inc,NASDAQ,Stock,2006-09-21,2015-04-24,Delisted
RVM,Revett Minerals Inc ADR,NYSE,Stock,2006-11-24,2015-06-23,Delisted
RVR,White River Capital Inc,NYSE,Stock,2007-01-19,2013-02-14,Delisted
RWG,Columbia RP Focused Large Cap Growth ETF,NYSE ARCA,ETF,2014-12-16,2016-02-05,Delisted
RWV,OPPENHEIMER NAVELLIER OVERALL A100 REVENUE ETF,NYSE ARCA,ETF,2016-01-04,2016-12-23,Delisted
RWXL,UBS ETRACS Mo Pay 2x DJ Intl Rl Est ETN,NYSE ARCA,ETF,2016-01-04,2016-08-24,Delisted
RY-P-S,Royal Bank Of Canada 5.50 NonCumulative Perpetual First Preferred Shares Series C1,NYSE,Stock,1995-10-16,2017-11-10,Delisted
RYL,The Ryland Group Inc,NYSE,Stock,1987-12-30,2015-09-30,Delisted
SAAS,Incontact Inc,NASDAQ,Stock,2004-07-14,2016-11-15,Delisted
SABA,,NASDAQ,Stock,2013-04-09,2015-02-18,Delisted
SAJA,Sajan Inc,NASDAQ,Stock,2005-10-27,2017-07-27,Delisted
SALE,RetailMeNot Inc,NASDAQ,Stock,2013-07-19,2017-05-24,Delisted
SAPE,Sapient Corp,NASDAQ,Stock,1996-04-04,2015-02-05,Delisted
SAQ,Saratoga Investment Corp,NYSE,Stock,2016-01-04,2016-12-29,Delisted
SAQ-CL,Saratoga Investment Corp 7.50 Notes due 2020,NYSE,Stock,2016-12-22,2017-01-12,Delisted
SATCQ,SatCon Technology Corp,NASDAQ,Stock,2016-01-04,2016-08-01,Delisted
SBEU,ETFS DIVERSIFIEDFACTOR DEVELOPED EUROPE INDEX FUND,NYSE ARCA,ETF,2016-01-04,2016-11-29,Delisted
SBGL-R,Sibanye Gold Limited Rights,NYSE,Stock,2017-05-25,2017-05-31,Delisted
SBGL-R-W,Sibanye Gold Limited Rights When Issued,NYSE,Stock,2017-05-18,2017-05-24,Delisted
SBKC,SECURITY BANK CORP,NASDAQ,Stock,2006-12-28,2009-07-24,Delisted
SBNB,Scorpio Tankers Inc,NYSE,Stock,2014-11-06,2017-10-16,Delisted
SBND,PowerShares DB 3x Short 25 Year Treasury Bond ETNs,NYSE ARCA,ETF,2010-06-30,2016-09-27,Delisted
SBUFQ,Staceys Buffet Inc,NASDAQ,Stock,2001-01-02,2011-07-05,Delisted
SBUS,ETFS DIVERSIFIEDFACTOR U.S. LARGE CAP INDEX FUND,NYSE ARCA,ETF,2016-01-04,2016-11-29,Delisted
SBW,Western Asset Worldwide Income Fund Inc,NYSE,ETF,2016-01-04,2016-12-27,Delisted
SBX,Seabright Holdings,NASDAQ,Stock,2008-11-06,2013-02-07,Delisted
SBY,Silver Bay Realty Trust Corp,NYSE,Stock,2012-12-17,2017-08-17,Delisted
SCAI,Surgical Care Affiliates Inc,NASDAQ,Stock,2016-01-04,2017-04-03,Delisted
SCE-P-F,Southern California Edison Trust I Trust Preferred Securities,NYSE,Stock,2014-09-22,2017-07-17,Delisted
SCE-P-F-CL,Southern California Edison Trust I Trust Preferred Securities,NYSE,Stock,2017-07-10,2017-07-18,Delisted
SCHW-P-B,Charles Schwab Corporation Depositary Shares Series B,NYSE,Stock,1987-09-22,2017-11-28,Delisted
SCLN,SciClone Pharmaceuticals Inc,NASDAQ,Stock,1992-03-17,2017-10-20,Delisted
SCMR,Sycamore Networks,NASDAQ,Stock,2016-01-04,2016-11-30,Delisted
SCNB,Suffolk Bancorp,NASDAQ,Stock,2016-01-04,2017-04-10,Delisted
SCPB,SPDRR BLOOMBERG BARCLAYS SHORT TERM CORPORATE BOND ETF,NYSE ARCA,ETF,2010-01-04,2017-10-13,Delisted
SCQ,Stellus Capital Investment Corp,NYSE,Stock,2014-05-16,2017-09-19,Delisted
SCU,SCANA Corp,NYSE,Stock,2009-12-01,2015-01-08,Delisted
SD1,SandRidge Energy Inc,NYSE,Stock,2007-11-06,2016-01-06,Delisted
SDBT,SoundBite Communications Inc,NASDAQ,Stock,2007-11-01,2013-07-03,Delisted
SDK,PROSHARES ULTRASHORT RUSSELL MIDCAP GROWTH,NYSE ARCA,ETF,2007-02-26,2015-01-16,Delisted
SDOCQ,Sandridge Energy Inc,NYSE,Stock,2007-11-06,2016-10-12,Delisted
SDTHQ,Shengdatech Inc,NASDAQ,Stock,2011-06-10,2012-10-17,Delisted
SE,Spectra Energy Corp,NYSE,Stock,2007-01-03,2017-07-10,Delisted
SEH,Spartech Corp,NYSE,Stock,2006-12-28,2013-10-17,Delisted
SEMF,EGSHARES TCW EM SHORT TERM INVESTMENT GRADE BOND ETF,NYSE ARCA,ETF,2014-01-16,2014-09-26,Delisted
SEMI,COLUMBIA SEMICONDUCTOR AND TECHNOLOGY ETF ,NASDAQ,ETF,2016-01-04,2016-12-05,Delisted
SEV,Sevcon Inc,NASDAQ,Stock,1992-03-19,2017-10-06,Delisted
SFG,StanCorp Financial Group Inc,NYSE,Stock,1999-04-16,2016-03-15,Delisted
SFK,PROSHARES ULTRASHORT RUSSELL1000 GROWTH,NYSE ARCA,ETF,2007-04-23,2015-01-08,Delisted
SFN,Stifel Financial Corp,NYSE,Stock,2016-01-04,2016-08-03,Delisted
SFN-CL,Stifel Financial Corporation 5.375 Senior Notes due December 2022,NYSE,Stock,2016-07-26,2016-08-11,Delisted
SFR,Starwood Waypoint Residential Trust,NYSE,Stock,2016-01-04,2017-11-17,Delisted
SGBK,Stonegate Bank,NASDAQ,Stock,2007-05-01,2017-09-26,Delisted
SGI,Silicon Graphics International Corp,NASDAQ,Stock,2009-05-19,2016-11-02,Delisted
SGK,Schawk Inc,NYSE,Stock,1987-11-05,2014-07-30,Delisted
SGL,Strategic Global Income Fund Inc,NYSE,ETF,1992-01-23,2016-05-26,Delisted
SGM,Stonegate Mortgage Corp,NYSE,Stock,2013-10-10,2017-06-01,Delisted
SGNT,Sagent Pharmaceuticals Inc,NASDAQ,Stock,2011-04-19,2016-08-30,Delisted
SGYPU,Synergy Pharmaceuticals Inc. Unit,NASDAQ,Stock,2016-01-08,2016-12-12,Delisted
SGYPW,Synergy Pharmaceuticals Inc. Warrants,NASDAQ,Stock,2016-01-04,2016-12-07,Delisted
SHAW,Shaw Group Inc,NYSE,Stock,2006-12-28,2013-02-12,Delisted
SHF,Schiff Nutrition International Inc Cl A,NASDAQ,Stock,2006-12-28,2012-12-14,Delisted
SHOR,ShoreTel Inc,NASDAQ,Stock,2007-07-03,2017-09-25,Delisted
SHP,ShangPharma Corp Foreign,NYSE,Stock,2010-10-19,2013-03-27,Delisted
SHS,SauerDanfoss Inc,NYSE,Stock,2006-12-28,2013-04-12,Delisted
SIAL,SigmaAldrich Corp,NASDAQ,Stock,1990-03-26,2015-11-18,Delisted
SIBC,State Investors Bancorp Inc,NASDAQ,Stock,2011-07-08,2015-11-30,Delisted
SICK,DIREXION DAILY HEALTHCARE BEAR 3X SHARES,NYSE ARCA,ETF,2015-12-03,2017-09-25,Delisted
SIMG,Silicon Image Inc,NASDAQ,Stock,1999-10-06,2015-03-10,Delisted
SINF,PROSHARES ULTRAPRO SHORT 10 YEAR TIPS/TSY SPREAD,NYSE ARCA,ETF,2012-02-10,2015-01-08,Delisted
SIPE,SPDR BLOOMBERG BARCLAYS 05 YEAR TIPS ETF,NYSE ARCA,ETF,2014-02-27,2017-08-01,Delisted
SIRO,Sirona Dental Systems Inc,NASDAQ,Stock,2002-01-22,2016-03-08,Delisted
SIVBO,SVB Financial Group 7 Cumulative Trust Preferred Securities SVB Capital II,NASDAQ,Stock,2004-03-16,2017-12-28,Delisted
SJF,PROSHARES ULTRASHORT RUSSELL1000 VALUE,NYSE ARCA,ETF,2007-04-09,2015-01-08,Delisted
SJH,PROSHARES ULTRASHORT RUSSELL2000 VALUE,NYSE ARCA,ETF,2000-01-03,2015-01-08,Delisted
SJL,PROSHARES ULTRASHORT RUSSELL MIDCAP VALUE,NYSE ARCA,ETF,2007-03-01,2015-01-08,Delisted
SKK,PROSHARES ULTRASHORT RUSSELL2000 GROWTH,NYSE ARCA,ETF,1998-05-19,2016-01-05,Delisted
SKLNU,Skyline Medical Inc Unit 1 Com & 1 Pfd Conv Ser B & 4 Wt Ser A Pur Com,NASDAQ,Stock,2016-01-04,2016-03-08,Delisted
SKP,SCPIE HOLDINGS INC,NYSE,Stock,2001-01-02,2010-12-13,Delisted
SKS,Saks Inc,NYSE,Stock,2006-12-28,2013-11-12,Delisted
SKUL,Skullcandy Inc,NASDAQ,Stock,2011-07-19,2016-10-04,Delisted
SLDR,GLOBAL X SHORT-TERM TREASURY LADDER ETF ,NYSE ARCA,ETF,2016-01-04,2016-04-01,Delisted
SLH,Solera Holdings Inc,NYSE,Stock,2007-05-10,2016-03-11,Delisted
SLI,SL Industries Inc,NYSE,Stock,2016-01-04,2016-06-01,Delisted
SLMAP,SLM Corp,NASDAQ,Stock,2003-10-09,2017-07-14,Delisted
SLOW,ALPS SECTOR LOW VOLATILITY ETF,NYSE ARCA,ETF,2016-01-04,2016-04-01,Delisted
SLRA,Solar Capital Ltd Pfd.,NYSE,Stock,2012-12-12,2017-12-15,Delisted
SLW,Silver Wheaton Corp. USA,NYSE,Stock,2005-07-06,2017-05-15,Delisted
SLXP,Salix Pharmaceuticals Ltd,NASDAQ,Stock,2000-11-21,2015-04-01,Delisted
SMA,Symmetry Medical Inc,NYSE,Stock,2004-12-09,2014-12-10,Delisted
SMAC,Sino Mercury Acquisition Corp,NASDAQ,Stock,2014-11-04,2015-11-04,Delisted
SMACR,Sino Mercury Acquisition Corp Rt 2014,NASDAQ,Stock,2014-11-19,2015-10-27,Delisted
SMACU,Sino Mercury Acquisition Corp Unit 1 Com & 1 Rt,NASDAQ,Stock,2014-09-24,2015-10-14,Delisted
SMD,SPDRR S&P 1000 ETF,NYSE ARCA,ETF,2005-11-15,2017-10-13,Delisted
SMK,PROSHARES ULTRASHORT MSCI MEXICO CAPPED IMI,NYSE ARCA,ETF,2009-06-18,2017-09-14,Delisted
SMT,SMART Technologies Inc,NASDAQ,Stock,2010-07-15,2016-09-19,Delisted
SNAK,Inventure Foods Inc,NASDAQ,Stock,1996-12-06,2017-12-14,Delisted
SNC,State National Companies Inc,NASDAQ,Stock,2014-11-03,2017-11-17,Delisted
SNDK,SanDisk Corp,NASDAQ,Stock,1995-11-08,2016-05-20,Delisted
SNKTY,Independence Resources Plc,NASDAQ,Stock,2016-01-05,2016-03-03,Delisted
SNOW,Intrawest Resorts Holdings Inc,NYSE,Stock,2014-01-31,2017-08-01,Delisted
SNTA,Synta Pharmaceuticals Corp,NASDAQ,Stock,2007-02-06,2016-07-22,Delisted
SOCB,Southcoast Financial Corp,NASDAQ,Stock,2016-01-04,2016-06-24,Delisted
SOGCQ,Sabine Oil & Gas Corp,NYSE,Stock,2014-12-17,2016-08-12,Delisted
SOHOL,Sotherly Hotels LP 8.00 Sr Unsecured Nts 09302018,NASDAQ,Stock,2016-01-04,2016-10-04,Delisted
